matchType,destinationScore,dateOverlapScore,budgetScore,interestScore,personalityScore,ageScore,destination_interest,date_budget,groupSizeScore,groupDiversityScore,compatibility,probability,label
user_user,0.0,0.6325759717833426,0.206,0.162,0.606,0.736,0.0,0.1303106501873685,0.0,0.0,0.076,0.0034,0
user_group,1.0,0.0,0.819,0.236,0.5,0.78,0.236,0.0,0.8,0.6,0.1684,0.0102,0
user_user,0.3,0.0,0.809,0.252,0.061,0.374,0.0756,0.0,0.0,0.0,0.0719,0.0032,0
user_user,0.7,0.4656159449762212,0.709,0.163,0.861,0.914,0.1141,0.3301217049881408,0.0,0.0,0.6397,0.7458,1
user_user,0.3,0.9423786318843048,0.613,0.712,0.258,0.795,0.2135999999999999,0.5776781013450789,0.0,0.0,0.6459,0.7597,1
user_user,0.3,0.4105941388974718,0.266,0.815,0.311,0.833,0.2444999999999999,0.1092180409467275,0.0,0.0,0.4451,0.2212,0
user_group,0.3,0.4121450658225514,0.822,0.455,0.5,0.274,0.1365,0.3387832441061372,0.8,0.6,0.5504,0.5012,0
user_user,0.7,0.3995806852160574,0.657,0.844,0.449,0.733,0.5908,0.2625245101869497,0.0,0.0,0.6974,0.8543,1
user_group,0.7,0.0,0.711,0.257,0.5,0.5,0.1799,0.0,0.8,0.85,0.137,0.007,0
user_group,1.0,0.0,0.901,0.625,0.5,0.491,0.625,0.0,1.0,0.75,0.1937,0.0137,0
user_group,0.0,0.4078826289272656,0.202,0.333,0.5,0.63,0.0,0.0823922910433076,0.6,0.85,0.0807,0.0036,0
user_user,1.0,0.0,0.788,0.403,0.623,0.38,0.403,0.0,0.0,0.0,0.1564,0.0088,0
user_user,1.0,0.9615446674710052,0.703,0.329,0.418,0.66,0.329,0.6759659012321165,0.0,0.0,0.8887,0.9831,1
user_user,0.3,0.2886930461046025,0.559,0.967,0.98,0.524,0.2900999999999999,0.1613794127724728,0.0,0.0,0.5236,0.4215,1
user_user,0.7,0.2970914086384593,0.719,0.659,0.879,0.665,0.4613,0.2136087228110522,0.0,0.0,0.673,0.814,1
user_user,1.0,0.2157805133938989,0.578,0.622,0.82,0.162,0.622,0.1247211367416736,0.0,0.0,0.7112,0.8737,1
user_user,0.3,0.2757655719795951,0.951,0.697,0.856,0.652,0.2090999999999999,0.2622530589525949,0.0,0.0,0.5432,0.4796,1
user_group,1.0,0.1195943734168087,0.413,0.937,0.5,0.792,0.937,0.049392476221142,0.6,0.75,0.799,0.952,0
user_user,1.0,0.0,0.539,0.418,0.756,0.477,0.418,0.0,0.0,0.0,0.1518,0.0083,0
user_group,1.0,0.3225521937816571,0.515,0.687,0.5,0.593,0.687,0.1661143797975534,0.8,1.0,0.832,0.9672,1
user_group,1.0,0.3829618212783495,0.291,0.456,0.5,0.435,0.456,0.1114418899919997,1.0,0.7,0.7454,0.9125,1
user_user,1.0,0.0,0.451,0.423,0.599,0.746,0.423,0.0,0.0,0.0,0.149,0.0081,0
user_group,1.0,0.6231152926493294,0.266,0.21,0.5,0.32,0.21,0.1657486678447216,0.6,0.85,0.7336,0.9005,1
user_group,0.3,0.0,0.608,0.149,0.5,0.478,0.0447,0.0,0.8,0.85,0.0912,0.004,0
user_group,0.3,0.8773189503099177,0.64,0.36,0.5,0.622,0.108,0.5614841281983474,0.6,0.85,0.6628,0.7947,1
user_group,1.0,0.1209897508322425,0.885,0.45,0.5,0.231,0.45,0.1070759294865346,1.0,0.5,0.7471,0.9141,1
user_user,1.0,0.4760139381420581,0.719,0.706,0.815,0.544,0.706,0.3422540215241398,0.0,0.0,0.852,0.974,1
user_user,1.0,0.0,0.914,0.175,0.585,0.182,0.175,0.0,0.0,0.0,0.1454,0.0077,0
user_user,1.0,0.484792067721126,0.477,0.707,0.61,0.697,0.707,0.231245816302977,0.0,0.0,0.8004,0.9528,1
user_group,1.0,0.2154040224432385,0.694,0.208,0.5,0.545,0.208,0.1494903915756075,0.8,0.75,0.7104,0.8727,1
user_user,0.7,0.4548185864937901,0.624,0.625,0.501,0.418,0.4375,0.283806797972125,0.0,0.0,0.6547,0.7784,1
user_group,0.0,0.4846128193232167,0.731,0.901,0.5,0.765,0.0,0.3542519709252714,1.0,0.85,0.1345,0.0068,0
user_group,0.7,0.4225178153632659,0.843,0.657,0.5,0.643,0.4599,0.3561825183512331,0.6,1.0,0.7826,0.9422,1
user_user,0.3,0.3645574881870707,0.669,0.594,0.565,0.385,0.1782,0.2438889595971503,0.0,0.0,0.4696,0.2759,0
user_group,0.0,0.5621690411549518,0.715,0.689,0.5,0.678,0.0,0.4019508644257905,1.0,1.0,0.1341,0.0068,0
user_user,0.7,0.0,0.736,0.559,0.162,0.164,0.3913,0.0,0.0,0.0,0.1207,0.0058,0
user_group,0.0,0.6565801811559606,0.847,0.662,0.5,0.866,0.0,0.5561234134390987,0.8,0.85,0.1452,0.0077,0
user_user,0.0,0.0,0.155,0.747,0.38,0.788,0.0,0.0,0.0,0.0,0.0457,0.0023,0
user_group,1.0,0.4983743954219174,0.383,0.223,0.5,0.891,0.223,0.1908773934465943,0.4,0.85,0.7434,0.9106,1
user_group,0.7,0.7333272369620958,0.167,0.286,0.5,0.464,0.2001999999999999,0.12246564857267,0.8,1.0,0.6707,0.8098,1
user_group,1.0,0.7827127222242851,0.737,0.7,0.5,0.262,0.7,0.5768592762792981,0.8,0.85,0.992,0.9951,1
user_user,0.7,0.1772489221079444,0.801,0.507,0.81,0.328,0.3549,0.1419763866084634,0.0,0.0,0.5984,0.6413,0
user_user,1.0,0.4217784030713986,0.408,0.548,0.444,0.946,0.548,0.1720855884531306,0.0,0.0,0.7338,0.9008,0
user_group,0.0,0.0,0.629,0.809,0.5,0.682,0.0,0.0,0.8,0.7,0.0851,0.0038,0
user_group,0.7,0.2962454281948595,0.623,0.711,0.5,0.659,0.4976999999999999,0.1845609017653975,0.6,0.6,0.6953,0.8511,1
user_user,0.7,0.67740764171662,0.376,0.931,0.138,0.819,0.6517,0.2547052732854491,0.0,0.0,0.72,0.8849,1
user_group,1.0,0.0,0.861,0.802,0.5,0.516,0.802,0.0,0.6,0.85,0.1985,0.0145,0
user_user,0.7,0.0,0.464,0.622,0.521,0.592,0.4353999999999999,0.0,0.0,0.0,0.126,0.0061,0
user_user,0.0,0.2636992459760789,0.587,0.065,0.359,0.585,0.0,0.1547914573879583,0.0,0.0,0.058,0.0027,0
user_user,0.7,0.0,0.502,0.78,0.427,0.167,0.5459999999999999,0.0,0.0,0.0,0.1278,0.0063,0
user_group,1.0,0.0,0.856,0.968,0.5,0.322,0.968,0.0,0.4,1.0,0.2044,0.0156,0
user_group,1.0,0.1934817676235586,0.888,0.564,0.5,0.699,0.564,0.17181180964972,1.0,1.0,0.8443,0.9716,1
user_group,0.7,0.389156231159336,0.191,0.728,0.5,0.839,0.5095999999999999,0.0743288401514331,1.0,0.75,0.6847,0.8343,1
user_group,0.7,0.2960790019809945,0.77,0.371,0.5,0.271,0.2597,0.2279808315253658,0.6,0.6,0.6368,0.7392,1
user_user,0.0,0.2585856888824306,0.574,0.027,0.143,0.915,0.0,0.1484281854185151,0.0,0.0,0.0558,0.0027,0
user_user,1.0,0.1993632405352959,0.523,0.44,0.763,0.871,0.44,0.1042669747999597,0.0,0.0,0.688,0.8397,1
user_user,0.7,0.5333043944496153,0.557,0.227,0.226,0.752,0.1588999999999999,0.2970505477084357,0.0,0.0,0.5845,0.602,0
user_group,1.0,0.9413318237291364,0.917,0.633,0.5,0.756,0.633,0.8632012823596181,1.0,0.6,1.089,0.9985,1
user_group,0.7,0.0,0.299,0.657,0.5,0.269,0.4599,0.0,0.8,0.7,0.1358,0.0069,0
user_user,1.0,0.5475707398226021,0.852,0.474,0.507,0.588,0.474,0.4665302703288569,0.0,0.0,0.8263,0.965,1
user_group,1.0,0.1949621129973431,0.733,0.399,0.5,0.852,0.399,0.1429072288270525,0.6,0.5,0.7455,0.9126,1
user_user,0.7,0.1883212149944763,0.408,0.142,0.447,0.583,0.0993999999999999,0.0768350557177463,0.0,0.0,0.4513,0.2343,0
user_user,0.0,0.8547795980492342,0.616,0.631,0.598,0.652,0.0,0.5265442323983283,0.0,0.0,0.1261,0.0061,0
user_user,1.0,0.5973726098288791,0.663,0.877,0.727,0.561,0.877,0.3960580403165468,0.0,0.0,0.9096,0.9868,1
user_group,0.7,0.7027911729835811,0.354,0.348,0.5,0.454,0.2435999999999999,0.2487880752361876,0.8,1.0,0.7125,0.8754,1
user_user,1.0,0.0,0.57,0.345,0.685,0.769,0.345,0.0,0.0,0.0,0.1512,0.0083,0
user_group,1.0,0.7723558905304321,0.415,0.638,0.5,0.89,0.638,0.3205276945701293,1.0,0.7,0.9408,0.9909,1
user_user,1.0,0.1456032976913835,0.552,0.476,0.479,0.535,0.476,0.0803730203256437,0.0,0.0,0.6454,0.7586,1
user_group,0.7,0.99739447422961,0.691,0.489,0.5,0.737,0.3423,0.6891995816926604,0.6,0.85,0.8954,0.9844,1
user_user,0.3,0.0,0.503,0.403,0.931,0.44,0.1209,0.0,0.0,0.0,0.0843,0.0037,0
user_group,0.7,0.6208868474472125,0.274,0.836,0.5,0.255,0.5851999999999999,0.1701229962005362,1.0,0.7,0.7515,0.9182,0
user_user,0.7,0.0,0.413,0.7,0.633,0.571,0.4899999999999999,0.0,0.0,0.0,0.1298,0.0064,0
user_user,0.3,0.0,0.559,0.81,0.266,0.598,0.243,0.0,0.0,0.0,0.0904,0.004,0
user_user,0.3,0.0,0.561,0.364,0.186,0.819,0.1091999999999999,0.0,0.0,0.0,0.0749,0.0033,0
user_group,0.0,0.4077718305746476,0.421,0.193,0.5,0.053,0.0,0.1716719406719266,1.0,0.85,0.0843,0.0037,0
user_group,1.0,0.5729784478186706,0.645,0.66,0.5,0.899,0.66,0.3695710988430425,0.6,0.7,0.9147,0.9876,0
user_user,1.0,0.4288689813809331,0.68,0.366,0.704,0.548,0.366,0.2916309073390346,0.0,0.0,0.7468,0.9139,0
user_user,0.7,0.0,0.729,0.695,0.67,0.309,0.4864999999999999,0.0,0.0,0.0,0.1389,0.0072,0
user_user,1.0,0.120911064036414,0.345,0.234,0.104,0.628,0.234,0.0417143170925628,0.0,0.0,0.5265,0.43,0
user_user,0.3,0.0,0.354,0.658,0.355,0.828,0.1974,0.0,0.0,0.0,0.0816,0.0036,0
user_group,0.7,0.2660795582229363,0.471,0.605,0.5,0.68,0.4235,0.1253234719230029,0.8,0.75,0.6586,0.7864,0
user_user,1.0,0.0,0.243,0.309,0.711,0.794,0.309,0.0,0.0,0.0,0.1378,0.0071,0
user_group,1.0,0.7012237765867052,0.186,0.131,0.5,0.235,0.131,0.1304276224451271,0.8,0.85,0.7267,0.8929,1
user_user,0.3,0.2396793905234736,0.707,0.251,0.463,0.927,0.0752999999999999,0.1694533291000958,0.0,0.0,0.4056,0.1502,0
user_group,0.7,0.1712942117049559,0.746,0.281,0.5,0.753,0.1967,0.1277854819318971,1.0,1.0,0.641,0.7488,0
user_user,0.7,0.7348818630370787,0.671,0.36,0.6,0.637,0.252,0.4931057300978798,0.0,0.0,0.7171,0.8813,1
user_group,0.3,0.0,0.808,0.268,0.5,0.708,0.0804,0.0,0.8,0.6,0.103,0.0047,0
user_user,0.7,0.2103009455618464,0.771,0.825,0.454,0.401,0.5774999999999999,0.1621420290281836,0.0,0.0,0.6393,0.7449,0
user_user,1.0,0.0,0.711,0.338,0.151,0.508,0.338,0.0,0.0,0.0,0.1421,0.0074,0
user_user,1.0,0.3839822942771586,0.508,0.561,0.731,0.851,0.561,0.1950630054927965,0.0,0.0,0.7623,0.9274,1
user_user,0.0,0.2147927875814356,0.876,0.38,0.548,0.259,0.0,0.1881584819213375,0.0,0.0,0.0756,0.0034,0
user_user,0.7,0.218015082367031,0.661,0.268,0.397,0.843,0.1876,0.1441079694446075,0.0,0.0,0.535,0.4551,0
user_user,1.0,0.6596913557094382,0.943,0.135,0.209,0.545,0.135,0.6220889484340002,0.0,0.0,0.7798,0.9403,1
user_group,0.3,0.5233950410367041,0.605,0.369,0.5,0.512,0.1106999999999999,0.316653999827206,0.2,0.85,0.5254,0.4267,0
user_group,0.7,0.0,0.687,0.553,0.5,0.946,0.3871,0.0,1.0,0.85,0.1582,0.009,0
user_group,1.0,0.7885599220732368,0.491,0.545,0.5,0.495,0.545,0.3871829217379592,0.8,0.75,0.9139,0.9875,1
user_user,0.3,0.276807414038632,0.553,0.889,0.604,0.73,0.2667,0.1530744999633635,0.0,0.0,0.4876,0.3211,0
user_group,0.0,0.2955154497347584,0.343,0.526,0.5,0.578,0.0,0.1013617992590221,0.8,0.85,0.087,0.0038,0
user_group,1.0,0.7968523619380301,0.715,0.383,0.5,0.738,0.383,0.5697494387856915,0.8,0.7,0.9382,0.9906,1
user_group,0.3,0.5842300850625936,0.306,0.126,0.5,0.5,0.0378,0.1787744060291536,0.6,0.5,0.4502,0.2319,0
user_user,1.0,0.4193781099619633,0.588,0.43,0.48,0.781,0.43,0.2465943286576344,0.0,0.0,0.7348,0.9018,1
user_user,1.0,0.446228541888777,0.532,0.209,0.431,0.603,0.209,0.2373935842848293,0.0,0.0,0.671,0.8103,1
user_group,0.7,0.254173287547633,0.543,0.35,0.5,0.457,0.2449999999999999,0.1380160951383647,1.0,0.7,0.6154,0.6867,1
user_user,1.0,0.0,0.63,0.673,0.611,0.807,0.673,0.0,0.0,0.0,0.1704,0.0104,0
user_user,1.0,0.1128652694123836,0.499,0.355,0.359,0.565,0.355,0.0563197694367794,0.0,0.0,0.5926,0.6251,1
user_user,0.0,0.4008732479084765,0.887,0.306,0.081,0.871,0.0,0.3555745708948186,0.0,0.0,0.0871,0.0039,0
user_user,0.0,0.385320744488425,0.727,0.754,0.081,0.538,0.0,0.280128181243085,0.0,0.0,0.0879,0.0039,0
user_user,0.0,0.3959926318433946,0.781,0.479,0.614,0.838,0.0,0.3092702454696912,0.0,0.0,0.0973,0.0044,0
user_group,0.7,0.934128887951543,0.415,0.798,0.5,0.956,0.5586,0.3876634884998903,0.4,1.0,0.8812,0.9816,1
user_user,0.0,0.1407682525309643,0.578,0.215,0.165,0.205,0.0,0.0813640499628973,0.0,0.0,0.0444,0.0023,0
user_user,1.0,0.0,0.718,0.553,0.639,0.393,0.553,0.0,0.0,0.0,0.1625,0.0095,0
user_user,1.0,0.2446437295118965,0.329,0.704,0.622,0.545,0.704,0.0804877870094139,0.0,0.0,0.6988,0.8564,0
user_group,0.7,0.4063208349415438,0.571,0.237,0.5,0.939,0.1659,0.2320091967516215,0.4,0.75,0.6403,0.7472,1
user_user,0.7,0.0,0.349,0.311,0.573,0.862,0.2176999999999999,0.0,0.0,0.0,0.1113,0.0051,0
user_user,0.0,0.5164929021129273,0.479,0.488,0.354,0.266,0.0,0.2474001001120921,0.0,0.0,0.0802,0.0035,0
user_group,0.7,0.2234859393078553,0.668,0.528,0.5,0.829,0.3696,0.1492886074576474,1.0,1.0,0.6948,0.8504,1
user_user,0.3,0.0,0.441,0.336,0.709,0.708,0.1008,0.0,0.0,0.0,0.0784,0.0035,0
user_group,1.0,0.6058640052593155,0.402,0.776,0.5,0.86,0.776,0.2435573301142448,1.0,0.85,0.9275,0.9893,1
user_user,0.3,0.1085718343638558,0.587,0.817,0.351,0.407,0.2450999999999999,0.0637316667715833,0.0,0.0,0.3963,0.1365,0
user_group,0.7,0.1764666266623926,0.865,0.773,0.5,0.521,0.5411,0.1526436320629696,0.8,0.5,0.709,0.8708,1
user_user,1.0,0.1568102693734406,0.489,0.432,0.599,0.65,0.432,0.0766802217236124,0.0,0.0,0.6441,0.7557,1
user_user,1.0,0.2336397112026804,0.654,0.152,0.647,0.545,0.152,0.152800371126553,0.0,0.0,0.6312,0.726,1
user_user,1.0,0.0,0.812,0.133,0.498,0.708,0.133,0.0,0.0,0.0,0.1441,0.0076,0
user_group,0.0,0.0,0.376,0.496,0.5,0.789,0.0,0.0,0.6,0.5,0.0626,0.0029,0
user_user,0.3,0.0,0.278,0.735,0.522,0.714,0.2205,0.0,0.0,0.0,0.0836,0.0037,0
user_group,0.3,0.6039087265729219,0.693,0.487,0.5,0.156,0.1460999999999999,0.4185087475150348,0.4,0.5,0.5593,0.5279,1
user_user,1.0,0.3580935184652674,0.499,0.954,0.548,0.549,0.954,0.1786886657141684,0.0,0.0,0.8098,0.9576,1
user_user,1.0,0.4466125662856139,0.456,0.674,0.56,0.695,0.674,0.2036553302262399,0.0,0.0,0.7742,0.9365,1
user_user,1.0,0.1658563017427952,0.527,0.689,0.546,0.435,0.689,0.0874062710184531,0.0,0.0,0.6945,0.8499,1
user_group,0.3,0.325155792988859,0.668,0.331,0.5,0.761,0.0993,0.2172040697165578,1.0,0.85,0.5241,0.4229,0
user_group,0.3,0.9214672420256732,0.602,0.707,0.5,0.857,0.2120999999999999,0.5547232796994553,1.0,0.5,0.7339,0.9009,0
user_group,1.0,0.2516019937163796,0.747,0.625,0.5,0.876,0.625,0.1879466893061355,0.6,0.5,0.8163,0.9607,1
user_group,0.3,0.7721589904669386,0.511,0.734,0.5,0.291,0.2201999999999999,0.3945732441286056,1.0,0.6,0.6509,0.7704,1
user_group,0.3,0.2418096804068126,0.664,0.771,0.5,0.64,0.2313,0.1605616277901236,0.8,0.5,0.5305,0.4418,1
user_group,0.7,0.5183554042463543,0.616,0.198,0.5,0.572,0.1386,0.3193069290157542,1.0,0.85,0.6913,0.845,1
user_group,1.0,0.9268782456865292,0.676,0.194,0.5,0.929,0.194,0.6265696940840938,0.8,0.85,0.9449,0.9913,1
user_user,1.0,0.0,0.588,0.197,0.369,0.678,0.197,0.0,0.0,0.0,0.1362,0.0069,0
user_group,1.0,0.0,0.851,0.916,0.5,0.883,0.916,0.0,1.0,0.5,0.2096,0.0165,0
user_group,0.3,0.4746438928404147,0.406,0.708,0.5,0.52,0.2123999999999999,0.1927054204932083,0.6,0.85,0.5447,0.4841,1
user_group,0.0,0.2998547111752792,0.336,0.651,0.5,0.922,0.0,0.1007511829548938,1.0,0.6,0.0944,0.0042,0
user_group,0.0,0.3644383959711499,0.501,0.496,0.5,0.312,0.0,0.1825836363815461,0.4,0.85,0.0896,0.004,0
user_user,0.7,0.6102764325901905,0.28,0.471,0.355,0.574,0.3296999999999999,0.1708774011252533,0.0,0.0,0.5998,0.6451,1
user_group,1.0,0.4103937323975182,0.789,0.58,0.5,0.798,0.58,0.3238006548616419,0.6,0.5,0.8594,0.9762,1
user_group,1.0,0.5994044156865919,0.844,0.599,0.5,0.765,0.599,0.5058973268394835,1.0,0.85,0.9695,0.9935,1
user_group,1.0,0.2670305588111904,0.971,0.882,0.5,0.761,0.882,0.2592866726056659,1.0,0.75,0.9427,0.9911,1
user_user,0.0,0.9700329315599668,0.889,0.412,0.277,0.407,0.0,0.8623592761568104,0.0,0.0,0.1342,0.0068,0
user_user,0.7,0.0,0.58,0.677,0.153,0.311,0.4739,0.0,0.0,0.0,0.1221,0.0059,0
user_group,0.3,0.0,0.553,0.736,0.5,0.405,0.2208,0.0,0.8,0.85,0.1103,0.0051,0
user_group,0.3,0.2756542115762292,0.372,0.81,0.5,0.89,0.243,0.1025433667063572,0.8,0.85,0.5264,0.4297,0
user_user,0.0,0.6565667469115586,0.774,0.755,0.507,0.5,0.0,0.5081826621095463,0.0,0.0,0.1193,0.0057,0
user_group,0.7,0.0,0.752,0.406,0.5,0.894,0.2842,0.0,0.8,0.75,0.1493,0.0081,0
user_user,0.7,0.0,0.763,0.443,0.635,0.827,0.3101,0.0,0.0,0.0,0.1339,0.0067,0
user_user,0.3,0.1952431688920519,0.519,0.139,0.765,0.859,0.0417,0.1013312046549749,0.0,0.0,0.3648,0.0978,0
user_user,0.3,0.6990757862231308,0.884,0.532,0.468,0.866,0.1596,0.6179829950212476,0.0,0.0,0.6223,0.7042,1
user_user,0.3,0.140393961141416,0.293,0.426,0.399,0.572,0.1278,0.0411354306144349,0.0,0.0,0.3118,0.0542,0
user_user,0.0,0.9159086070222466,0.436,0.463,0.896,0.67,0.0,0.3993361526616995,0.0,0.0,0.1218,0.0058,0
user_group,1.0,0.0,0.729,0.165,0.5,0.646,0.165,0.0,1.0,1.0,0.167,0.01,0
user_user,0.7,0.4315056996429491,0.904,0.508,0.248,0.679,0.3555999999999999,0.390081152477226,0.0,0.0,0.67,0.8085,1
user_user,0.7,0.4205528318367183,0.421,0.326,0.757,0.388,0.2282,0.1770527422032584,0.0,0.0,0.5694,0.5579,0
user_user,0.3,0.2275891085361231,0.701,0.83,0.827,0.87,0.2489999999999999,0.1595399650838223,0.0,0.0,0.514,0.3936,0
user_group,0.3,0.3197864076456976,0.551,0.611,0.5,0.822,0.1833,0.1762023106127794,1.0,1.0,0.5544,0.5132,0
user_user,0.7,0.1979233333792748,0.704,0.394,0.574,0.238,0.2758,0.1393380266990095,0.0,0.0,0.5439,0.4817,1
user_user,0.3,0.5661134475914114,0.411,0.524,0.622,0.599,0.1572,0.23267262696007,0.0,0.0,0.4851,0.3146,0
user_group,0.0,0.2747814470441549,0.555,0.849,0.5,0.829,0.0,0.152503703109506,0.4,0.75,0.1012,0.0046,0
user_user,1.0,0.764063464820447,0.242,0.733,0.424,0.569,0.733,0.1849033584865481,0.0,0.0,0.8157,0.9604,1
user_group,0.0,0.5490205484349051,0.175,0.427,0.5,0.066,0.0,0.0960785959761083,0.6,0.75,0.0833,0.0037,0
user_group,1.0,0.0,0.279,0.537,0.5,0.434,0.537,0.0,1.0,0.85,0.166,0.0099,0
user_group,1.0,0.1169959231442082,0.491,0.729,0.5,0.793,0.729,0.0574449982638062,0.8,0.85,0.78,0.9405,1
user_group,1.0,0.0,0.884,0.644,0.5,0.516,0.644,0.0,0.2,0.7,0.1838,0.0122,0
user_user,0.7,0.0,0.615,0.51,0.427,0.639,0.357,0.0,0.0,0.0,0.1251,0.0061,0
user_group,0.0,0.5365399882045729,0.373,0.307,0.5,0.78,0.0,0.2001294156003057,0.6,0.75,0.0974,0.0044,0
user_user,1.0,0.7160852817133044,0.201,0.89,0.837,0.762,0.89,0.1439331416243742,0.0,0.0,0.8715,0.9793,1
user_group,0.0,0.214248276957965,0.783,0.168,0.5,0.55,0.0,0.1677564008580866,1.0,0.85,0.0911,0.004,0
user_group,1.0,0.432418963054006,0.371,0.673,0.5,0.69,0.673,0.1604274352930362,0.8,0.75,0.8266,0.9651,1
user_user,0.3,0.5357333024472198,0.632,0.483,0.647,0.382,0.1449,0.3385834471466429,0.0,0.0,0.5041,0.3657,0
user_user,0.3,0.2502686438675728,0.886,0.666,0.578,0.694,0.1998,0.2217380184666695,0.0,0.0,0.499,0.3516,1
user_group,1.0,0.4192363974477779,0.591,0.559,0.5,0.366,0.559,0.2477687108916367,0.6,0.75,0.8121,0.9587,1
user_user,1.0,0.3505270432615044,0.793,0.404,0.98,0.7,0.404,0.277967945306373,0.0,0.0,0.7811,0.9412,1
user_group,1.0,0.0,0.634,0.711,0.5,0.693,0.711,0.0,1.0,0.85,0.1922,0.0135,0
user_group,0.3,0.532705904941088,0.573,0.486,0.5,0.621,0.1457999999999999,0.3052404835312434,0.6,0.6,0.5525,0.5075,1
user_group,0.7,0.5533596843022424,0.495,0.59,0.5,0.589,0.413,0.2739130437296099,1.0,0.85,0.7536,0.9201,1
user_user,1.0,0.0,0.422,0.345,0.22,0.51,0.345,0.0,0.0,0.0,0.1331,0.0067,0
user_group,1.0,0.0,0.471,0.541,0.5,0.497,0.541,0.0,0.8,0.6,0.1686,0.0102,0
user_group,0.0,0.4521038610162434,0.462,0.337,0.5,0.665,0.0,0.2088719837895044,0.8,0.6,0.0957,0.0043,0
user_user,0.3,0.4453353081476525,0.589,0.638,0.841,0.428,0.1914,0.2623024964989673,0.0,0.0,0.51,0.3823,0
user_user,0.3,0.1487263955680986,0.505,0.667,0.089,0.54,0.2001,0.0751068297618898,0.0,0.0,0.3581,0.0909,0
user_user,1.0,0.6792220091617528,0.79,0.721,0.769,0.785,0.721,0.5365853872377847,0.0,0.0,0.9406,0.9909,1
user_group,0.7,0.3169194591365765,0.836,0.531,0.5,0.404,0.3717,0.264944667838178,0.8,0.75,0.7094,0.8713,1
user_group,0.0,0.6427338296458667,0.641,0.352,0.5,0.573,0.0,0.4119923848030005,0.8,0.85,0.1208,0.0058,0
user_group,0.7,0.0,0.617,0.819,0.5,0.738,0.5732999999999999,0.0,0.8,0.5,0.1588,0.0091,0
user_group,0.3,0.0,0.27,0.724,0.5,0.402,0.2171999999999999,0.0,0.8,0.6,0.096,0.0043,0
user_group,1.0,0.2114427173591881,0.723,0.432,0.5,0.573,0.432,0.152873084650693,0.6,1.0,0.7672,0.9313,1
user_group,0.0,0.6692666382042759,0.339,0.824,0.5,0.294,0.0,0.2268813903512495,1.0,0.85,0.1206,0.0057,0
user_group,1.0,0.1749059623145424,0.774,0.192,0.5,0.414,0.192,0.1353772148314558,0.2,0.85,0.6761,0.8195,1
user_user,0.3,0.0,0.717,0.518,0.437,0.634,0.1554,0.0,0.0,0.0,0.0892,0.004,0
user_group,1.0,0.5262936377309038,0.682,0.321,0.5,0.854,0.321,0.3589322609324764,0.4,0.85,0.8284,0.9658,1
user_group,1.0,0.5704205294774825,0.779,0.529,0.5,0.594,0.529,0.4443575924629588,1.0,1.0,0.9311,0.9898,1
user_group,0.3,0.6456507914316084,0.813,0.618,0.5,0.966,0.1853999999999999,0.5249140934338976,0.8,0.75,0.6889,0.8411,1
user_user,0.7,0.0,0.59,0.695,0.593,0.548,0.4864999999999999,0.0,0.0,0.0,0.1351,0.0068,0
user_user,0.3,0.2074719311913577,0.535,0.362,0.295,0.805,0.1085999999999999,0.1109974831873763,0.0,0.0,0.3641,0.097,0
user_user,0.3,0.1772512748840148,0.278,0.686,0.16,0.361,0.2058,0.0492758544177561,0.0,0.0,0.3287,0.0656,0
user_group,0.3,0.2179371519975627,0.775,0.559,0.5,0.319,0.1677,0.1689012927981111,0.8,0.85,0.5115,0.3865,1
user_group,0.0,0.5126720301604999,0.628,0.556,0.5,0.598,0.0,0.3219580349407939,0.8,0.85,0.1168,0.0055,0
user_group,1.0,0.4392151307432888,0.401,0.616,0.5,0.805,0.616,0.1761252674280588,0.8,0.75,0.8273,0.9654,1
user_group,0.3,0.5313559963834458,0.889,0.339,0.5,0.616,0.1017,0.4723754807848833,0.8,0.75,0.6081,0.6676,0
user_user,1.0,0.0,0.147,0.514,0.539,0.843,0.514,0.0,0.0,0.0,0.1426,0.0075,0
user_user,1.0,0.0,0.543,0.444,0.473,0.728,0.444,0.0,0.0,0.0,0.1508,0.0082,0
user_group,1.0,0.6464347118508125,0.437,0.181,0.5,0.694,0.181,0.282491969078805,0.8,0.5,0.7793,0.94,1
user_group,1.0,0.550669144597595,0.471,0.546,0.5,0.473,0.546,0.2593651671054672,1.0,0.75,0.8503,0.9735,1
user_user,1.0,0.1402596841220218,0.835,0.309,0.011,0.647,0.309,0.1171168362418882,0.0,0.0,0.6209,0.7007,1
user_user,0.0,0.381516889184638,0.575,0.675,0.385,0.431,0.0,0.2193722112811668,0.0,0.0,0.0831,0.0037,0
user_group,0.7,0.1549293053509491,0.843,0.311,0.5,0.865,0.2176999999999999,0.13060540441085,1.0,0.85,0.6555,0.7801,0
user_user,1.0,0.3998032231272679,0.945,0.46,0.933,0.929,0.46,0.3778140458552682,0.0,0.0,0.8442,0.9715,1
user_group,1.0,0.0,0.628,0.498,0.5,0.287,0.498,0.0,1.0,0.7,0.1733,0.0108,0
user_user,1.0,0.3441519855994319,0.662,0.539,0.275,0.745,0.539,0.2278286144668239,0.0,0.0,0.7314,0.8981,1
user_group,1.0,0.0,0.321,0.193,0.5,0.582,0.193,0.0,0.6,0.85,0.1456,0.0077,0
user_group,0.3,0.1452926534852593,0.874,0.694,0.5,0.713,0.2081999999999999,0.1269857791461167,0.4,0.7,0.5173,0.4031,0
